                   l            thetaxbin         thetaxbindev            thetaybin         thetaybindev            thetazbin         thetazdevbin
 l=         100
                  25    -0.45003919415770     0.02357657534375    -0.42843278387787     0.03085905741351     0.87847197803557     0.04603566624562
                  26    -0.47156790423529     0.01563721421266    -0.43617984725293     0.02962288340261     0.90774775148822     0.03870451604198
                  27    -0.47228953793686     0.01693503105505    -0.38135221310958     0.03761601784168     0.85364175104643     0.05026378165762
                  28    -0.45457617505502     0.01273427754482    -0.39751395400236     0.03306012634395     0.85209012905738     0.03635009768375
                  29    -0.44648973587314     0.03183096209106    -0.42632383615859     0.04261544023995     0.87281357203173     0.07073758409716
                  30    -0.43966119348474     0.01944395749369    -0.41502720539266     0.03214980129496     0.85468839887740     0.04607112016169
                  31    -0.45761081334838     0.02386869125366    -0.39253537611877     0.04605743389163     0.85014618946715     0.06257623324130
                  32    -0.45927986036348     0.02339198370489    -0.41197013094558     0.03331440597202     0.87124999130906     0.04666215413181
                  33    -0.44268507414335     0.03100521651013    -0.39004798921244     0.04887064279723     0.83273306335579     0.07277176467134
                  34    -0.46596997714534     0.02188300548549    -0.40233897537254     0.05043154263492     0.86830895251789     0.06934125034499
                  35    -0.47376498013589     0.01516781515865    -0.38609492202323     0.02911913211220     0.85985990215912     0.02423156677448
                  36    -0.45141761837230     0.03163874417329    -0.37167861081611     0.03620812906406     0.82309622918841     0.04143180629853
                  37    -0.46497507336387     0.02300662916761    -0.38902822557480     0.04939661876023     0.85400329893867     0.06166564689265
                  38    -0.44617057890412     0.03587977360126    -0.41500446027635     0.03731972157176     0.86117503918046     0.06618609580555
                  39    -0.45665061905343     0.02005805278055    -0.37701611822928     0.04677111215427     0.83366673728271     0.04918539460726
                  40    -0.44935279518686     0.02458017430553    -0.33631018419939     0.04388318123595     0.78566297938625     0.05855285002322
                  41    -0.46286881648984     0.02137257343297    -0.39954035719575     0.03724614194527     0.86240917368560     0.04796729351042
                  42    -0.45315659231804     0.03014275778839    -0.38046474262073     0.04843242007515     0.83362133493877     0.05024470169660
                  43    -0.46619410091022     0.01867126072750    -0.39567937246131     0.03541176690413     0.86187347337153     0.04505937201717
                  44    -0.44597607987908     0.02581167091560    -0.41833828979991     0.03660175794963     0.86431436967899     0.04918752407296
                  45    -0.45343058751665     0.03197214799480    -0.37312032586553     0.04346862129065     0.82655091338218     0.06621898411413
                  46    -0.44741511086907     0.02929168401452    -0.35641756726587     0.05024732370000     0.80383267813494     0.07357277589045
                  47    -0.44849372506689     0.03055535408712    -0.36582984119343     0.05530909453585     0.81432356626031     0.07667271110738
                  48    -0.42822685908222     0.03534314544023    -0.36936029501248     0.04650065384792     0.79758715409470     0.07580674145654
                  49    -0.46058736953221     0.02220317450296    -0.40747246230523     0.03494127829588     0.86805983183745     0.03745110480051
                  50    -0.43235526065967     0.02260329146898    -0.40100986108376     0.03243601429648     0.83336512174343     0.03268889926160
                  51    -0.43960434480271     0.02988787700638    -0.39865756855299     0.04392912272932     0.83826191335570     0.06485239537038
                  52    -0.45997559984560     0.02846469498281    -0.39650101351356     0.04372704519676     0.85647661335916     0.06400990971976
                  53    -0.45186339298581     0.02406936681536    -0.43561368182518     0.02708325218311     0.88747707481099     0.03805569482553
                  54    -0.47217412686761     0.01755042180745    -0.44146431275650     0.02359178762278     0.91363843962411     0.03596877981005
                  55    -0.47005895839739     0.01904148183383    -0.41952272286670     0.02640005629783     0.88958168126409     0.03290016618273
                  56    -0.44077781097115     0.02645652063054    -0.31931954467187     0.02515706745508     0.76009735564302     0.03452091870234
                  57    -0.45680497556375     0.02520172315425    -0.35848553576735     0.03070448369430     0.81529051133110     0.04807292440079
                  58    -0.44796881609119     0.01824999513864    -0.39699500658845     0.03287953566401     0.84496382267964     0.03574527424980
                  59    -0.46983667514812     0.01283244123988    -0.39527395072722     0.03379626005850     0.86511062587534     0.03974979874886
                  60    -0.45250422644344     0.02595411777776    -0.34800768311691     0.02933063675554     0.80051190956035     0.03539463835425
                  61    -0.43922822546588     0.01867038761163    -0.36457233336595     0.04818508563419     0.80380055883183     0.05190518396479
                  62    -0.45219612384173     0.03210720296216    -0.39892314335283     0.03998910980775     0.85111926719457     0.05066322890014
                  63    -0.42375317775688     0.04220635474408    -0.35142116302381     0.04421155479862     0.77517434078068     0.07124764575595
                  64    -0.46345878495373     0.01585678032924    -0.39785665523504     0.03667027488127     0.86131544018877     0.04240590919538
                  65    -0.45548781097722     0.02289325348679    -0.42628829606320     0.02342280170100     0.88177610704042     0.03252027789250
                  66    -0.44738590768947     0.04445648359327    -0.41178967644180     0.02727892648259     0.85917558413127     0.06539128919225
                  67    -0.45531815773546     0.02229122487329    -0.35370937094012     0.03729490107483     0.80902752867558     0.04547894480441
                  68    -0.46907822318270     0.01730977119088    -0.33807136606909     0.04288612458999     0.80714958925179     0.05303764007855
                  69    -0.45899545831920     0.02828205938102    -0.41184502406097     0.03422537955069     0.87084048238017     0.05385799276126
                  70    -0.46522583919044     0.01880958977495    -0.41881735330790     0.01688611579355     0.88404319249834     0.02731039569328
                  71    -0.43498041753820     0.03447004964026    -0.39976644939600     0.05580662466754     0.83474686693420     0.08185196569730
                  72    -0.46576344802854     0.02433494003869    -0.41440134756526     0.02302030745856     0.88016479559379     0.03627466239742
                  73    -0.46625513811987     0.02068082147985    -0.40728498366986     0.02841388922758     0.87354012178972     0.03516838134732
                  74    -0.46550752561550     0.02642327392637    -0.38811831839685     0.02713681310882     0.85362584401234     0.03876107820115
                  75    -0.46917016954261     0.01663851862436    -0.41830489279780     0.02819310253602     0.88747506234041     0.03249828955103
                  76    -0.45140432465481     0.01850740128155    -0.38898832859039     0.04857601490740     0.84039265324520     0.05535376380765
                  77    -0.44362527793252     0.02904660604605    -0.38853325290616     0.03563732427467     0.83215853083868     0.04128773265748
                  78    -0.46905554037119     0.02329380670918    -0.38979636670747     0.02782711394758     0.85885190707866     0.03834049829573
                  79    -0.45650581283989     0.02204173769868    -0.38690421286273     0.05123641904833     0.84341002570262     0.06497640161520
                  80    -0.45166769044900     0.02977780756309    -0.36377486593811     0.06661909780974     0.81544255638712     0.09211019125981
                  81    -0.46505903598766     0.02762756046705    -0.42729337698627     0.04167829947820     0.89235241297394     0.06473414055361
                  82    -0.47352707690477     0.01429681292087    -0.43762662295468     0.01753327928459     0.91115369985945     0.02156710348720
                  83    -0.45000631280824     0.03367683830580    -0.41236239845929     0.04136942912176     0.86236871126753     0.06730964774096
                  84    -0.43900639304396     0.02854174168960    -0.38641531796780     0.06490020459296     0.82542171101176     0.08508103911143
                  85    -0.45788452826690     0.02018179985041    -0.40547697408904     0.02232844472380     0.86336150235594     0.02209440296010
                  86    -0.46529062350860     0.02188450474281    -0.39430283381356     0.03358056197602     0.85959345732215     0.04551118713493
                  87    -0.48284201797090     0.01103243007700    -0.42367125028634     0.02733094810629     0.90651326825724     0.03463137061659
                  88    -0.47429642458115     0.01719488073459    -0.43731380736044     0.03321682668019     0.91161023194159     0.04768004803588
                  89    -0.46794896517877     0.01880058172101    -0.42568569841546     0.03883343238076     0.89363466359423     0.04964127443910
                  90    -0.44575495357485     0.02496701624469    -0.42388372269036     0.02355228522083     0.86963867626521     0.02994700432152
                  91    -0.44012510001867     0.02363147326708    -0.37654631332604     0.03617730858108     0.81667141334471     0.04209285027202
                  92    -0.45690216560014     0.02772275169842    -0.35187626195986     0.04905061088463     0.80877842755999     0.06093696349532
                  93    -0.46366922183307     0.02177839651099    -0.37359327936930     0.06539421500141     0.83726250120237     0.07199458956198
                  94    -0.46917047602729     0.01733941283462    -0.37387621488938     0.03673685594751     0.84304669091667     0.04772172995747
                  95    -0.44949876209941     0.02349978507780    -0.38159124413612     0.04309830595545     0.83109000623552     0.05414223519775
                  96    -0.44202188544714     0.04317095001752    -0.36406153284817     0.06164583921816     0.80608341829531     0.09215547981793
                  97    -0.46880692360597     0.01457264371413    -0.34951990973709     0.05355502273720     0.81832683334306     0.05767070939059
                  98    -0.45488855548977     0.02237444417488    -0.33242385647630     0.04299472546342     0.78731241196607     0.05801015569937
                  99    -0.47141605331483     0.02385477817819    -0.43973213052073     0.02465969745418     0.91114818383556     0.04024886546809
                 100    -0.47432458249344     0.01680652787582    -0.43592710022056     0.02147461750694     0.91025168271400     0.03109659731179
                 101    -0.47662117522915     0.01221972356909    -0.40703958635736     0.04365246196813     0.88366076158651     0.05153813211459
                 102    -0.47102376825788     0.01456742289892    -0.41673648136285     0.03076503053478     0.88776024962072     0.03795306267507
                 103    -0.45794757411183     0.02814210631296    -0.41885516501764     0.04036985848655     0.87680273912947     0.05958867499437
                 104    -0.46858373911236     0.01632777848144    -0.43558355500705     0.02520597816965     0.90416729411941     0.03161155223902
                 105    -0.46607468926997     0.02677124221861    -0.40924016442014     0.03756730705997     0.87531485369011     0.06072080133875
                 106    -0.45942982412217     0.01933864390485    -0.41154958190478     0.02982507134267     0.87097940602695     0.03845602842072
                 107    -0.46334195020196     0.02020610217513    -0.38092504072234     0.04301069325020     0.84426699092430     0.05345585436908
                 108    -0.46430196029834     0.01752756651451    -0.40195317112034     0.03519175169025     0.86625513141868     0.04899482289478
                 109    -0.47531405950989     0.01831930374357    -0.42382969170395     0.04060549104868     0.89914375121384     0.05330961383785
                 110    -0.46347628395613     0.02600908939643    -0.40784391815220     0.03887831316582     0.87132020210833     0.04729500519160
                 111    -0.48070358853271     0.01726970644026    -0.39085530691543     0.06934433824036     0.87155889544814     0.08070355720462
                 112    -0.46502746637988     0.02585696714121    -0.40370968259725     0.04871353874764     0.86873714897713     0.06793539032805
                 113    -0.47392114877207     0.02344156939716    -0.41427105637571     0.03581882066690     0.88819220514778     0.05488040323033
                 114    -0.45778945304455     0.03470470454580    -0.38219383050055     0.06495149080781     0.83998328354510     0.08934496226042
                 115    -0.45435300904308     0.02719211603381    -0.40413205669582     0.02785481329100     0.85848506573890     0.04683809695007
                 116    -0.46315680127605     0.01413129042669    -0.37161498607887     0.06405311813941     0.83477178735492     0.07225305462060
                 117    -0.47424665358604     0.01788203426054    -0.39585516410104     0.04539807228474     0.87010181768707     0.06015327449590
                 118    -0.47902686967522     0.01519301265288    -0.43442293634215     0.02508822243246     0.91344980601737     0.03402229261120
                 119    -0.44056731539337     0.02913242833294    -0.38885503555776     0.04153876029554     0.82942235095113     0.06347062970356
                 120    -0.46430171061021     0.01677445248780    -0.39445711371765     0.03908494408123     0.85875882432786     0.04470410264304
                 121    -0.47308713271528     0.01279946762281    -0.42512470532613     0.03050032862826     0.89821183804140     0.03594372447450
                 122    -0.44923903277839     0.03507501239935    -0.41590669366729     0.04463554017736     0.86514572644567     0.06435003749651
                 123    -0.47300152931118     0.01431752569594    -0.36112936584074     0.02857519201973     0.83413089515192     0.03163712713771
                 124    -0.48658702196186     0.00939768514697    -0.39633696841153     0.03442714252634     0.88292399037338     0.03485102083512
                 125    -0.43686121597504     0.02943054253378    -0.37337962672902     0.05279397000932     0.81024084270405     0.07576112543186
                 126    -0.46767890606562     0.01913049820252    -0.39244717302536     0.04092026934518     0.86012607909098     0.04611631581238
                 127    -0.47070444555687     0.02059740357893    -0.40145094774993     0.05803518260254     0.87215539330680     0.07318597718152
                 128    -0.47248089119874     0.01717901069571    -0.40158937794459     0.05785628584469     0.87407026914333     0.06867105453115
                 129    -0.44851586931587     0.03064856818802    -0.39848144725719     0.03368067601928     0.84699731657306     0.05637946931798
                 130    -0.45742305204988     0.02506980851110    -0.41662235794375     0.03279652920448     0.87404540999363     0.03780775289452
                 131    -0.46249620775554     0.01808070008500    -0.40930845755925     0.04217421246992     0.87180466531479     0.04852337764423
                 132    -0.45894067730468     0.02370240259561    -0.40149676089721     0.04203471203379     0.86043743820189     0.05240244839601
                 133    -0.46916936245402     0.02098077407864    -0.42182692724436     0.04423911631120     0.89099628969838     0.05878664058263
                 134    -0.46923013488672     0.02316904284615    -0.41402849281988     0.04248760630837     0.88325862770660     0.05325850316737
                 135    -0.47533156358990     0.02036537386264    -0.44052790163891     0.03324296845563     0.91585946522881     0.04283084640203
                 136    -0.47547303188119     0.01811223259962    -0.41589402428576     0.03204671610596     0.89136705616695     0.04100243197741
                 137    -0.47885007366147     0.01291742683618    -0.44795698788993     0.02426881760079     0.92680706155140     0.03292804036735
                 138    -0.46947198554911     0.02002481229987    -0.44080888484912     0.03223144961556     0.91028087039823     0.03931176831116
                 139    -0.45712369573767     0.02041849698755    -0.41835716969893     0.04637390433117     0.87548086543660     0.05812201315256
                 140    -0.46720708075596     0.01929456810803    -0.42654371908371     0.02517283878593     0.89375079983967     0.03800373495826
                 141    -0.46282027442516     0.03168038645508    -0.39863562313238     0.06878396577940     0.86145589755754     0.09190147319995
                 142    -0.47682348868160     0.02039834699743    -0.42698553164589     0.03153496030741     0.90380902032750     0.04231476984652
                 143    -0.46306071047548     0.03094356069478    -0.43787490989368     0.02866027002915     0.90093562036916     0.05309061786440
                 144    -0.47748713999931     0.01406009666117    -0.41701379302252     0.03037403134390     0.89450093302184     0.03989828899828
                 145    -0.44616835926277     0.03476419715495    -0.37518392343914     0.05144342627707     0.82135228270191     0.07611490783924
                 146    -0.46428610960737     0.02248078791614    -0.39383914165849     0.03912953642198     0.85812525126586     0.05710826570930
                 147    -0.45873109616538     0.03003029656550    -0.40727126867317     0.04381987142595     0.86600236483856     0.06604029967583
                 148    -0.42284746842931     0.04841623877911    -0.38594412972281     0.02646969051414     0.80879159815211     0.06111402748409
                 149    -0.46877286038303     0.02591975806795    -0.42454112935764     0.03224848758116     0.89331398974066     0.04593410579711
                 150    -0.46202857476148     0.02967197608171    -0.41500538335872     0.03003356466895     0.87703395812020     0.04782171270162
                 151    -0.45205850544358     0.04440871327653    -0.38663389037961     0.05939346070593     0.83869239582319     0.09681780555116
                 152    -0.47520679509807     0.01630875224352    -0.41267794989302     0.04843704486704     0.88788474499109     0.06215317567508
                 153    -0.46631911648257     0.01996834328592    -0.37860845299845     0.03274686583285     0.84492756948102     0.04350886650439
                 154    -0.45960395051980     0.02696462689711    -0.43791583047853     0.03001470747971     0.89751978099833     0.05361225692154
                 155    -0.47390697548169     0.01863565643774    -0.41317216987708     0.04022583098441     0.88707914535877     0.04831624593652
                 156    -0.47242582214903     0.02043512022668    -0.43876767179962     0.03017193024561     0.91119349394865     0.04332671165392
                 157    -0.48224517739801     0.01262866889683    -0.43424330226347     0.02901078087819     0.91648847966149     0.03827956090668
                 158    -0.47668066000296     0.01808603652311    -0.41173132912028     0.06136439764558     0.88841198912325     0.07489332248136
                 159    -0.45078827853395     0.02111185138868    -0.41583529505797     0.02614050890166     0.86662357359192     0.02993077283334
                 160    -0.48290957949938     0.01567409161023    -0.43778345517233     0.04041958919929     0.92069303467172     0.05198930958426
                 161    -0.48568354819276     0.00829922854942    -0.41604231730384     0.02949043295191     0.90172586549660     0.03282619277870
                 162    -0.48603317081504     0.01053903570507    -0.41785545237060     0.05039811336832     0.90388862318563     0.05897646019549
                 163    -0.47079206256902     0.01888845090588    -0.40982945411034     0.06409340934669     0.88062151667936     0.07422269573680
                 164    -0.47502081063163     0.02266894158778    -0.43766971065074     0.03295163366491     0.91269052128237     0.04984804627205
                 165    -0.47591085120354     0.02074134051056    -0.43389147419941     0.03650983616616     0.90980232540295     0.05436836452669
                 166    -0.47548884679734     0.02345091351152    -0.44004824094809     0.03661098882865     0.91553708774543     0.05733857499510
                 167    -0.48480179734510     0.01453079899824    -0.42527718642670     0.04208781263665     0.91007898377180     0.05263879137830
                 168    -0.48044584583998     0.02299844030810    -0.45008183270207     0.03752170165498     0.93052767854206     0.05684080541910
                 169    -0.47644984198463     0.02195402450750    -0.43177018294134     0.03533195760529     0.90822002492596     0.04902221633616
                 170    -0.47841474642493     0.01501819628302    -0.41950507251439     0.04355921908317     0.89791981893932     0.05371085506558
                 171    -0.48515531268011     0.01332293869093    -0.46035108475702     0.02674004074915     0.94550639743713     0.03474357435618
                 172    -0.48786355175822     0.01227052803062    -0.45022631502565     0.03602899469482     0.93808986678386     0.04488900327627
                 173    -0.48732603161131     0.00953236029946    -0.42386197710706     0.03623031251540     0.91118800871838     0.04131821654388
                 174    -0.47675704579740     0.01411434046046    -0.38837611461709     0.07337552055998     0.86513316041448     0.08132665517822
                 175    -0.47793304227266     0.02280053425970    -0.43765716978844     0.02444999335170     0.91559021206110     0.04169878326440
                 176    -0.47893319124938     0.02200996917599    -0.44209642615328     0.03298553544327     0.92102961740267     0.04970307450596
                 177    -0.48304660715511     0.01174576952746    -0.43323740401624     0.03711527182216     0.91628401117135     0.04361766684132
                 178    -0.46880297510100     0.03079964183484    -0.40482437282173     0.05449991988332     0.87362734792272     0.08143788493932
                 179    -0.46956263606076     0.02886792088323    -0.42479429040542     0.03010556600130     0.89435692646618     0.05309983105152
                 180    -0.48100362096664     0.01696266719956    -0.43866987475680     0.03271712073050     0.91967349572344     0.04228487430373
                 181    -0.47195694690324     0.01843430502659    -0.42557926113388     0.03308811922745     0.89753620803712     0.04689477160691
                 182    -0.46356691256589     0.02806453743071    -0.41809962532951     0.04803733277061     0.88166653789540     0.07202876452594
                 183    -0.48621458082645     0.01079895054264    -0.44615047977965     0.02484328072149     0.93236506060610     0.03229971030922
                 184    -0.48737159279146     0.01647201863734    -0.46320672651529     0.02050643527507     0.95057831930675     0.03176030626566
                 185    -0.49198302492593     0.00691427233950    -0.46640673979514     0.01365059852053     0.95838976472107     0.01871103477626
                 186    -0.48314132402816     0.02003087654568    -0.45966376072708     0.02774238385729     0.94280508475524     0.04623995556698
                 187    -0.47787572810473     0.01927442806891    -0.44645351043272     0.02732090812904     0.92432923853745     0.04158644355337
                 188    -0.47616825255661     0.01847651734974    -0.44921536542173     0.02899626362425     0.92538361797834     0.04455221473298
                 189    -0.48792834741431     0.01111999035924    -0.42251772521285     0.03757144200851     0.91044607262716     0.04331157518687
                 190    -0.48573601426021     0.01409545599883    -0.44009014517895     0.03657974389911     0.92582615943916     0.04633291358195
                 191    -0.48535766073451     0.01492626636297    -0.46133887802937     0.02395706947777     0.94669653876388     0.03592874030750
                 192    -0.48990378745611     0.00969766922116    -0.46203237176884     0.02479801646230     0.95193615922495     0.03048399623860
                 193    -0.48825427236680     0.01419682119535    -0.45929239747697     0.03080996126340     0.94754666984377     0.03941273886646
                 194    -0.48951097120864     0.01163436154383    -0.44787694586712     0.02633654867924     0.93738791707576     0.03634032616108
                 195    -0.48282926034430     0.01596916986693    -0.41725156846041     0.03234710834939     0.90008082880471     0.04293500198501
                 196    -0.47702547212913     0.01624486182228    -0.40191020363561     0.04750377837680     0.87893567576474     0.06047798053440
                 197    -0.47360158464146     0.01731169292736    -0.42569729381860     0.03398513532966     0.89929887846006     0.04300349633907
                 198    -0.48555040574758     0.01353243674140    -0.41638336004867     0.03851676571614     0.90193376579625     0.04400994045444
                 199    -0.47915297730836     0.01696179649592    -0.46304871183685     0.02230672892306     0.94220168914522     0.03540347622602
                 200    -0.47095898347950     0.03007422005561    -0.44723543544748     0.03399209394019     0.91819441892698     0.05980442118404
                 201    -0.47393863416424     0.01565774006525    -0.41795786695568     0.03878655162841     0.89189650111992     0.04814718163618
                 202    -0.46209141998970     0.03169191718711    -0.41360748030700     0.05214445500250     0.87569890029670     0.07743863237220
                 203    -0.48135375519607     0.02097757071335    -0.43288582052425     0.04514642057139     0.91423957572031     0.06296359808262
                 204    -0.48577667084416     0.01314625405790    -0.44107037852607     0.03961221751104     0.92684704937023     0.04802713531099
                 205    -0.48393447957544     0.01604612292616    -0.46437961553628     0.02367277048219     0.94831409511171     0.03730778309580
                 206    -0.48153494849576     0.01653103847978    -0.45514580421800     0.02160229795919     0.93668075271377     0.03029499863689
                 207    -0.48002441956391     0.02054706221976    -0.43782438455475     0.04796744193051     0.91784880411866     0.06562074587129
                 208    -0.47636668918071     0.02247483523101    -0.43667482117843     0.04020756248716     0.91304151035913     0.05886826997832
                 209    -0.47489599152230     0.02144818109176    -0.42939666425648     0.04283293612965     0.90429265577878     0.05870631269798
                 210    -0.47098568879337     0.01890975863873    -0.41389807023042     0.03352465132151     0.88488375902379     0.04768066964862
                 211    -0.49051753003607     0.00900615406472    -0.43785059533965     0.03797650386825     0.92836812537572     0.04456091852429
                 212    -0.49004840904246     0.00777349161162    -0.44255687288732     0.03218667315333     0.93260528192978     0.03590034082463
                 213    -0.48180258953006     0.02411709381927    -0.45467058895792     0.04918489995742     0.93647317848798     0.07156794095867
                 214    -0.48882782716154     0.01134362002533    -0.46744533380677     0.02403695127325     0.95627316096831     0.03219521357730
                 215    -0.49296101340105     0.00786733009523    -0.46684810165359     0.02143354742258     0.95980911505464     0.02633773092242
                 216    -0.49504921254838     0.00422767850173    -0.46233919215847     0.02529508481853     0.95738840470685     0.02813107337007
                 217    -0.49410533084699     0.00755338613592    -0.41705593911279     0.03973902760227     0.91116126995978     0.04161695395197
                 218    -0.49464159926637     0.00428876525313    -0.39302928155221     0.04842421408139     0.88767088081858     0.05073084544815
                 219    -0.49101180975799     0.01124223492723    -0.46224827512295     0.02118109970969     0.95326008488094     0.02632184492959
                 220    -0.47690941926029     0.03391178542246    -0.42419342593500     0.03115821776716     0.90110284519529     0.05557722558087
                 221    -0.49244070309244     0.00988210558066    -0.47414092762786     0.01861094224784     0.96658163072029     0.02569668058901
                 222    -0.49295275200335     0.00874903043862    -0.47195648711345     0.02449087276630     0.96490923911680     0.03148796586916
                 223    -0.49033889539946     0.01239964682441    -0.42282199619951     0.03932019247866     0.91316089159896     0.04827922034272
                 224    -0.48766049539142     0.01220330251522    -0.40439675273610     0.03271021983636     0.89205724812753     0.03658088092664
                 225    -0.49611942840104     0.00242932735900    -0.47108035753876     0.01287979769164     0.96719978593980     0.01355115215235
                 226    -0.49348470366508     0.00689033728204    -0.45799067215171     0.01945635388655     0.95147537581680     0.02238790407696
                 227    -0.49621781498249     0.00457878768177    -0.48178539228117     0.01112605753818     0.97800320726366     0.01510050343864
                 228    -0.49583781579342     0.00666060007103    -0.48023143482745     0.01881366935704     0.97606925062087     0.02408152756390
                 229    -0.48994098249357     0.00900568572544    -0.45699792258595     0.02915753247962     0.94693890507951     0.03221216536136
                 230    -0.49403856086878     0.00549426983017    -0.44320892814194     0.02868486911364     0.93724748901072     0.02963215826069
                 231    -0.49162657872846     0.00726063909063    -0.41818199822413     0.02550198815656     0.90980857695260     0.02939219557235
                 232    -0.49086869407181     0.00857587777811    -0.44121811802483     0.03308443814036     0.93208681209663     0.03803209749233
                 233    -0.48634730184708     0.01291040668039    -0.46007749204996     0.02266107151740     0.94642479389704     0.03116779493613
                 234    -0.49391931230731     0.00659413753902    -0.46477123511345     0.01455587683387     0.95869054742076     0.01742784268713
                 235    -0.49040280806329     0.00991130533385    -0.46247537854355     0.02761960600650     0.95287818660684     0.03455155531616
                 236    -0.49108976198744     0.01229896712419    -0.46510433463435     0.02320024137315     0.95619409662180     0.03254997672023
                 237    -0.49372303963470     0.00607942025941    -0.45300212472391     0.01651919819909     0.94672516435861     0.01937293411265
                 238    -0.48731280862679     0.01235470603630    -0.45340589143952     0.02003311610937     0.94071870006630     0.02518584650779
                 239    -0.49224666695728     0.01095384508325    -0.45164387728086     0.02540299858426     0.94389054423814     0.03297601667309
                 240    -0.48975222788369     0.01097672424086    -0.44509283174717     0.02767722238330     0.93484505963086     0.03574133534217
                 241    -0.49391958329109     0.00480360721262    -0.45984710752129     0.02041492368059     0.95376669081238     0.02412602322411
                 242    -0.49094052044095     0.01185736667997    -0.45314903674303     0.03556876262986     0.94408955718398     0.04503828949252
                 243    -0.49265787260624     0.00561478143578    -0.45287474993573     0.02149584879475     0.94553262254198     0.02446527492153
                 244    -0.49089913375606     0.00756941376207    -0.45020369294777     0.02277266383817     0.94110282670382     0.02693849107755
                 245    -0.48999341245669     0.01195528625653    -0.43262046523364     0.03648471575574     0.92261387769033     0.04554151632664
                 246    -0.49418600472300     0.00565202099897    -0.43427990429705     0.03284518463808     0.92846590902005     0.03688057094403
                 247    -0.49567202586502     0.00358724500753    -0.46431833309645     0.03007838367381     0.95999035896147     0.03282452552508
                 248    -0.49658649358899     0.00305561978978    -0.46606781293211     0.02285921365691     0.96265430652110     0.02452288737137
                 249    -0.48722705119946     0.01511336051170    -0.41993381896558     0.03445286584813     0.90716087016504     0.04584855365348
                 250    -0.48416465370354     0.02013417026283    -0.44188534870365     0.02751632750751     0.92605000240719     0.03528926080352
                 251    -0.48495373187272     0.01081123874322    -0.41616840725414     0.03143369619624     0.90112213912686     0.03654261502100
                 252    -0.48787685107916     0.01331518855410    -0.42046729102807     0.03229619925889     0.90834414210723     0.04067621338490
                 253    -0.49574516870296     0.00443350799001    -0.48002124729724     0.01177386087306     0.97576641600020     0.01519082541102
                 254    -0.49552919212223     0.00531352430961    -0.47608017332661     0.01714679441928     0.97160936544884     0.02119301086327
                 255    -0.49232406322294     0.00773435299110    -0.44844253216604     0.03159797467396     0.94076659538897     0.03364497658890
                 256    -0.49514927711284     0.00490439921242    -0.44150737022703     0.02946918625110     0.93665664733987     0.03086758637989
                 257    -0.49075769365179     0.00932561174365    -0.45507336388775     0.02079068151492     0.94583105753954     0.02461414069728
                 258    -0.49139886371025     0.00761834032086    -0.42519228271147     0.02224171434774     0.91659114642172     0.02650472542653
                 259    -0.49518745733280     0.00490161305765    -0.47685802982467     0.01739754649194     0.97204548715748     0.02160679286485
                 260    -0.49521621483558     0.00407195721275    -0.47659956320902     0.01761793934132     0.97181577804459     0.02102510337682
                 261    -0.48701818369298     0.01303652369901    -0.45764464614491     0.02930850540531     0.94466282983788     0.03677629639008
                 262    -0.49326638555964     0.00722989185233    -0.45537960028617     0.02434376846631     0.94864598584581     0.02808682512624
                 263    -0.49097359934681     0.01045812994321    -0.46641837543595     0.01400404300838     0.95739197478276     0.02229312687316
                 264    -0.48496143659281     0.01412143025693    -0.47346234922194     0.01439965965648     0.95842378581475     0.02360557852499
                 265    -0.48075288512597     0.01616847555513    -0.43918007448938     0.02174834032198     0.91993295961535     0.03316388891506
                 266    -0.47907805340355     0.02520093813975    -0.43035369722857     0.02339892035103     0.90943175063212     0.03717639398853
                 267    -0.49053680883395     0.01489800402389    -0.45558687566780     0.03682161658415     0.94612368450175     0.04603191879365
                 268    -0.48881217356583     0.00679561478053    -0.43354279831429     0.02334014328436     0.92235497188012     0.02394211044237
                 269    -0.49718306023009     0.00423096592539    -0.47536181702696     0.00831164804163     0.97254487725705     0.01035718527243
                 270    -0.49121795246427     0.02038011701543    -0.47753422733276     0.02956390812414     0.96875217979704     0.04703291430457
                 271    -0.49103009509210     0.01083993870266    -0.44467214320037     0.02721928739912     0.93570223829247     0.02722093984505
                 272    -0.49650423356444     0.00428264246214    -0.43542705835750     0.03604283869515     0.93193129192194     0.03841411922251
                 273    -0.49540518363040     0.00857207874071    -0.46403985969855     0.01735087023367     0.95944504332896     0.02322459603327
                 274    -0.49608630052707     0.00303450814217    -0.45030667632174     0.01988617668010     0.94639297684881     0.02106842633349
                 275    -0.49761689122103     0.00232636855684    -0.47437068228247     0.01925992845818     0.97198757350350     0.01966081257328
                 276    -0.48750426610842     0.01106344958401    -0.45899658511011     0.01726387173245     0.94650085121853     0.01646146910454
                 277    -0.49363805867313     0.01583702299538    -0.48252101397302     0.01114629154309     0.97615907264615     0.02450690955184
                 278    -0.49668333338618     0.00563775127465    -0.48582453228320     0.00944221783112     0.98250786566939     0.01345396197590
                 279    -0.48587126992244     0.01037713712105    -0.43927570776897     0.02046100639941     0.92514697769142     0.01674468776885
                 280    -0.49473989048977     0.00495912355372    -0.41821579767407     0.02633140054389     0.91295568816383     0.02557886400979
                 281    -0.49584027786383     0.00470146246995    -0.41051870013716     0.02857370639327     0.90635897800099     0.02885553875825
                 282    -0.49516432615154     0.00592222157431    -0.45232160859259     0.02336501939795     0.94748593474413     0.02700168629963
